age,year_id,a,b,k,lower,upper,fit,mx,age_group_name,sex
70,2013,-3.79220104815198,0.0463937270580847,-3.56983723202498,,,0.019104734361092,0.01867751,70 to 74,Female
70,2036,-3.79220104815198,0.0463937270580847,-7.07330452963224,0.0147960132139801,0.0178220557103966,0.0162386998183758,,70 to 74,Female
70,2012,-3.79220104815198,0.0463937270580847,-3.47944544048676,,,0.0191850204330297,0.018827127,70 to 74,Female
70,2011,-3.79220104815198,0.0463937270580847,-3.23975431236621,,,0.0193995516218611,0.019117958,70 to 74,Female
70,1990,-3.79220104815198,0.0463937270580847,1.88358284683731,,,0.0246047781869169,0.024195198,70 to 74,Female
70,2015,-3.79220104815198,0.0463937270580847,-3.35224629765205,,,0.019298570601418,0.018637612,70 to 74,Female
70,1993,-3.79220104815198,0.0463937270580847,1.40438829832797,,,0.0240638096655563,0.024186141,70 to 74,Female
70,1992,-3.79220104815198,0.0463937270580847,1.20593840772504,,,0.0238432750296553,0.023827863,70 to 74,Female
70,2010,-3.79220104815198,0.0463937270580847,-3.2026275328138,,,0.0194329951674317,0.019197039,70 to 74,Female
70,1989,-3.79220104815198,0.0463937270580847,2.41298261223087,,,0.0252165742722543,0.024710488,70 to 74,Female
70,1987,-3.79220104815198,0.0463937270580847,2.50234919287515,,,0.025321340451276,0.025310029,70 to 74,Female
70,2039,-3.79220104815198,0.0463937270580847,-7.67793398119435,0.0142852940165766,0.0174521333643569,0.0157895172923793,,70 to 74,Female
70,1991,-3.79220104815198,0.0463937270580847,1.6137962297553,,,0.0242987340587278,0.024163092,70 to 74,Female
70,2009,-3.79220104815198,0.0463937270580847,-2.67481113678473,,,0.0199147322721996,0.01988777,70 to 74,Female
70,2034,-3.79220104815198,0.0463937270580847,-6.67021822859084,0.0151513765113917,0.0180673150437578,0.0165452317233064,,70 to 74,Female
70,1984,-3.79220104815198,0.0463937270580847,2.8217555922724,,,0.025699357448961,0.025538566,70 to 74,Female
70,2018,-3.79220104815198,0.0463937270580847,-3.44552782025962,0.0188094354104417,0.0196297854722635,0.0192152330707012,,70 to 74,Female
70,2029,-3.79220104815198,0.0463937270580847,-5.66250247598733,0.0161014501014072,0.018667610002569,0.0173371159934083,,70 to 74,Female
70,1988,-3.79220104815198,0.0463937270580847,2.57484265413572,,,0.0254066456138486,0.025239048,70 to 74,Female
70,2040,-3.79220104815198,0.0463937270580847,-7.87947713171505,0.0141205362465745,0.0173286574270281,0.0156425680533224,,70 to 74,Female
70,2035,-3.79220104815198,0.0463937270580847,-6.87176137911154,0.0149721170150373,0.0179448939058116,0.0163912492318384,,70 to 74,Female
70,2017,-3.79220104815198,0.0463937270580847,-3.24398466973892,,,0.0193957445997809,0.018828961,70 to 74,Female
70,1985,-3.79220104815198,0.0463937270580847,2.79001702289823,,,0.0256615437492235,0.025517628,70 to 74,Female
70,1994,-3.79220104815198,0.0463937270580847,1.1776177743765,,,0.0238119679286433,0.024050188,70 to 74,Female
70,2019,-3.79220104815198,0.0463937270580847,-3.64707097078032,0.0184703550024841,0.0196197952201663,0.0190364015189981,,70 to 74,Female
70,2023,-3.79220104815198,0.0463937270580847,-4.45324357286312,0.0174034415405514,0.0193218262676033,0.0183375645576212,,70 to 74,Female
70,2016,-3.79220104815198,0.0463937270580847,-3.12912331189653,,,0.0194993774216849,0.018786506,70 to 74,Female
70,2007,-3.79220104815198,0.0463937270580847,-1.84779280495049,,,0.0206936778506208,0.020493325,70 to 74,Female
70,1982,-3.79220104815198,0.0463937270580847,3.346059862701,,,0.0263321445423979,0.025392018,70 to 74,Female
70,2000,-3.79220104815198,0.0463937270580847,-0.329673534196249,,,0.0222037112175081,0.023353006,70 to 74,Female
70,1983,-3.79220104815198,0.0463937270580847,3.04234305527308,,,0.0259637118267045,0.025643944,70 to 74,Female
70,1995,-3.79220104815198,0.0463937270580847,0.935016677206728,,,0.0235454627968682,0.024088537,70 to 74,Female
70,2006,-3.79220104815198,0.0463937270580847,-1.54298428519576,,,0.0209883902382007,0.02112411,70 to 74,Female
70,2033,-3.79220104815198,0.0463937270580847,-6.46867507807014,0.0153339508592785,0.0181891850460512,0.0167006607553855,,70 to 74,Female
70,2030,-3.79220104815198,0.0463937270580847,-5.86404562650803,0.0159035092778621,0.0185497962095054,0.017175763625537,,70 to 74,Female
70,2008,-3.79220104815198,0.0463937270580847,-2.28017877513876,,,0.0202826986438358,0.020195278,70 to 74,Female
70,2026,-3.79220104815198,0.0463937270580847,-5.05787302442523,0.0167243622199086,0.0190094234740766,0.0178303248364154,,70 to 74,Female
70,2001,-3.79220104815198,0.0463937270580847,-0.290618806400028,,,0.0222439784661005,0.023278679,70 to 74,Female
70,1998,-3.79220104815198,0.0463937270580847,0.0692851742911346,,,0.0226185106941101,0.023559732,70 to 74,Female
70,1996,-3.79220104815198,0.0463937270580847,0.647250210748592,,,0.0232332067433195,0.023844251,70 to 74,Female
70,2032,-3.79220104815198,0.0463937270580847,-6.26713192754944,0.015520020785746,0.0183103484932342,0.0168575499171513,,70 to 74,Female
70,2025,-3.79220104815198,0.0463937270580847,-4.85632987390453,0.0169434103087898,0.0191178602628184,0.0179978262759435,,70 to 74,Female
70,2024,-3.79220104815198,0.0463937270580847,-4.65478672338383,0.0171693958688297,0.0192223595840743,0.0181669012556342,,70 to 74,Female
70,1981,-3.79220104815198,0.0463937270580847,3.75676062249742,,,0.0268386860979271,0.025874165,70 to 74,Female
70,2002,-3.79220104815198,0.0463937270580847,-0.603185071924972,,,0.021923743491882,0.022884476,70 to 74,Female
70,2020,-3.79220104815198,0.0463937270580847,-3.84861412130102,0.0181747365414852,0.0195695116641592,0.0188592343095263,,70 to 74,Female
70,1999,-3.79220104815198,0.0463937270580847,-0.0758863484183115,,,0.0224666857867978,0.023673241,70 to 74,Female
70,2031,-3.79220104815198,0.0463937270580847,-6.06558877702874,0.0157097935142018,0.0184306237011283,0.0170159129253379,,70 to 74,Female
70,2022,-3.79220104815198,0.0463937270580847,-4.25170042234242,0.017647140225866,0.0194146951332009,0.018509831102904,,70 to 74,Female
70,2021,-3.79220104815198,0.0463937270580847,-4.05015727182172,0.0179029031639206,0.0194985829171507,0.0186837159526531,,70 to 74,Female
70,2005,-3.79220104815198,0.0463937270580847,-1.05904635847939,,,0.0214649446516347,0.0216373,70 to 74,Female
70,1980,-3.79220104815198,0.0463937270580847,4.21311189952702,,,0.0274129682264391,0.02622611,70 to 74,Female
70,2003,-3.79220104815198,0.0463937270580847,-0.727159380800209,,,0.0217980081638423,0.022587812,70 to 74,Female
70,2027,-3.79220104815198,0.0463937270580847,-5.25941617494593,0.0165114216364712,0.0188978519624268,0.0176643822924903,,70 to 74,Female
70,1997,-3.79220104815198,0.0463937270580847,0.394301895461333,,,0.0229621536088324,0.023721488,70 to 74,Female
70,2028,-3.79220104815198,0.0463937270580847,-5.46095932546663,0.0163039519067093,0.0187837554053865,0.0174999841359017,,70 to 74,Female
70,2004,-3.79220104815198,0.0463937270580847,-1.11152156872306,,,0.0214127513607017,0.021873108,70 to 74,Female
75,2011,-3.32211236456816,0.0414050495641987,-3.23975431236621,,,0.0315477012733672,0.031368367,75 to 79,Female
75,1984,-3.32211236456816,0.0414050495641987,2.8217555922724,,,0.0405476507636041,0.040520908,75 to 79,Female
75,1986,-3.32211236456816,0.0414050495641987,2.5796628665246,,,0.040143237015826,0.03995765,75 to 79,Female
75,2012,-3.32211236456816,0.0414050495641987,-3.47944544048676,,,0.031236157045453,0.030923452,75 to 79,Female
75,1991,-3.32211236456816,0.0414050495641987,1.6137962297553,,,0.0385695161452152,0.037952536,75 to 79,Female
75,2008,-3.32211236456816,0.0414050495641987,-2.28017877513876,,,0.0328263648598789,0.03272706,75 to 79,Female
75,2009,-3.32211236456816,0.0414050495641987,-2.67481113678473,,,0.0322943478812739,0.032272114,75 to 79,Female
75,1992,-3.32211236456816,0.0414050495641987,1.20593840772504,,,0.0379236471909333,0.037515383,75 to 79,Female
75,2010,-3.32211236456816,0.0414050495641987,-3.2026275328138,,,0.0315962348343507,0.031358157,75 to 79,Female
75,1989,-3.32211236456816,0.0414050495641987,2.41298261223087,,,0.0398671461149543,0.038848397,75 to 79,Female
75,1985,-3.32211236456816,0.0414050495641987,2.79001702289823,,,0.0404944005906061,0.040453524,75 to 79,Female
75,2007,-3.32211236456816,0.0414050495641987,-1.84779280495049,,,0.0334193462635166,0.033113021,75 to 79,Female
75,1983,-3.32211236456816,0.0414050495641987,3.04234305527308,,,0.0409196864854777,0.040580134,75 to 79,Female
75,2036,-3.32211236456816,0.0414050495641987,-7.07330452963224,0.0247725786898084,0.0292478900525199,0.0269173857912857,,75 to 79,Female
75,2027,-3.32211236456816,0.0414050495641987,-5.25941617494593,0.0273204791495833,0.030818540743431,0.0290168451042061,,75 to 79,Female
75,2013,-3.32211236456816,0.0414050495641987,-3.56983723202498,,,0.0311194687106901,0.030633662,75 to 79,Female
75,1982,-3.32211236456816,0.0414050495641987,3.346059862701,,,0.0414375174421997,0.040524294,75 to 79,Female
75,1990,-3.32211236456816,0.0414050495641987,1.88358284683731,,,0.0390027733658254,0.038016195,75 to 79,Female
75,2015,-3.32211236456816,0.0414050495641987,-3.35224629765205,,,0.0314011020775142,0.030450952,75 to 79,Female
